file,chunk_id,cluster,is_rep,snippet,umap_x,umap_y
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,10,19,False,"erform substantially better (Fig 2c, green points). Among these additional components we tested were several model-free reinforcement learning strategies, which have been reported to contribute to beh",7.7976723,-6.4395456
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,11,19,False,"by switching the choice, while one reached after an uncommon transition is more likely to be avoided by repeating the choice). As in our previous study, rats trained for the present study universally ",7.559358,-6.574991
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,12,19,False,"lable under The copyright holder for this preprint (which was notthis version posted July 8, 2022. ; https://doi.org/10.1101/245720doi: bioRxiv preprint Neural Activity in Orbitofrontal Cortex Codes E",7.444873,-6.6736073
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,13,19,False,"her-valued. Similarly, if the firing rate of a unit differs between rewarded and unrewarded trials, it will also differ between trials with a high and a low outcome port value (Fig. 3c). To quantify c",7.4038944,-6.6591573
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,14,19,False,"le unit whose firing rate differs both with reward received and with the expected value of the outcome port visited. CPD analysis reveals coding of both of these variables, with different timecourses.",7.3702407,-6.6978345
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,15,19,False,"ation and peaks sharply around the time of outcome port entry, the fraction coding choice value difference peaks at outcome port entry as well, while the fraction coding chosen value peaks at the time",7.4101925,-6.655315
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,16,19,False,"ts. In computational models (Fig 2a), this type of value information plays a role in supporting learning, but does not play a direct role in choice. Our neural recording results therefore suggest that",7.4743857,-6.6267843
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,17,19,False,"us work (Miller, Botvinick and Brody, 2017) had shown that whole-session pharmacological silencing of the OFC specifically attenuates the “planning index” (Fig. 2e, see Methods), which quantifies the ",7.6037946,-6.5399723
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,18,19,False,"ible when we separately computed the contribution to the planning index of the past three trials’ outcomes (Fig. 5e). To simulate an effect of inactivation on the choice process, we decreased the valu",7.7940464,-6.454207
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720.pdf,19,4,False,org/10.1101/245720doi: bioRxiv preprint,7.3357005,0.47444835
test_data\Value_Representations_in_Orbitofrontal_Cortex_Drive_Learning_but_not_Choice_245720_metadata.txt,0,19,False,"Title: Value Representations in Orbitofrontal Cortex Drive Learning, but not Choice Abstract: Humans and animals make predictions about the rewards they expect to receive in different situations. In f",7.432504,-6.659797
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,0,19,False,"Value Representations in the Rodent Orbitofrontal Cortex Drive Learning, not Choice Kevin J. Miller1,2,3, Matthew M. Botvinick2,4,6, and Carlos D. Brody1,5,6 1 Princeton Neuroscience Institute, Prince",7.4564924,-6.643717
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,1,19,False,"terature involves theoretical accounts of the OFC that emphasize roles in either choosing (Wallis, 2007; Padoa-Schioppa and Conen, 2017), in learning (Schoenbaumet al., 2009; Walton et al., 2011; Song",7.462336,-6.635609
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,2,19,False,cally at one time or the other. Some experiments of this type are consistent with a role for the OFC in learning: silencing the OFC specifically during the learning phase of either of two associative ,7.465809,-6.631635
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,3,19,False,"hat unfold over many sessions, a very different timescale and behavioral regime to the one in which neural representations of value in the OFC are typically studied. Since different neural mechanisms ",7.4889607,-6.616543
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,4,19,False,"sing, even while using a repeated-trials task that facilitates analysis of neural recordings. This approach is based not only on when learning versus choosing happens, but also on what content they op",7.471277,-6.635684
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,5,19,False,"ly weakly carry value information selective for a role in choice. To causally probe whether OFC plays a role in learning, in choosing, or in both processes, we transiently silenced OFC activity, and f",7.5253873,-6.5956407
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,6,19,False,"econd neutral center port, the available outcome port was further indicated by a light (Fig. 1a iv,v). The rat was required to poke into the available outcome port (no choice in this step), where it r",8.422729,-6.170392
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,7,19,False,"sk can be achieved by multiple cognitive strategies (Dawet al., 2011; Kool, Cushman and Gershman, 2016). In previous work (Miller, Botvinick and Brody, 2017), we showed that rats solve the task using ",7.7171035,-6.4959946
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,8,19,False,"://doi.org/10.1101/245720doi: bioRxiv preprint As in our previous study (Miller, Botvinick and Brody, 2017), rat behavior was well-described by a cognitive model combining this model-based planning st",7.7355905,-6.5041394
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,9,19,False,"alues and of the influence of three other behavioral patterns: perseveration, novelty preference, and bias (see Methods for details). b: Mixture weights of the different components of the cognitive mo",7.634597,-6.5319796
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,10,19,False,"erform substantially better (Fig 2c, green points). Among these additional components we tested were several model-free reinforcement learning strategies, which have been reported to contribute to beh",7.7638006,-6.4715
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,11,19,False,"by switching the choice, while one reached after an uncommon transition is more likely to be avoided by repeating the choice). As in our previous study, rats trained for the present study universally ",7.584888,-6.5494227
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,12,19,False,"lable under The copyright holder for this preprint (which was notthis version posted July 8, 2022. ; https://doi.org/10.1101/245720doi: bioRxiv preprint Neural Activity in Orbitofrontal Cortex Codes E",7.4268594,-6.662874
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,13,19,False,"her-valued. Similarly, if the firing rate of a unit differs between rewarded and unrewarded trials, it will also differ between trials with a high and a low outcome port value (Fig. 3c). To quantify c",7.3811865,-6.6745024
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,14,19,False,"le unit whose firing rate differs both with reward received and with the expected value of the outcome port visited. CPD analysis reveals coding of both of these variables, with different timecourses.",7.3073044,-6.755131
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,15,19,False,"ation and peaks sharply around the time of outcome port entry, the fraction coding choice value difference peaks at outcome port entry as well, while the fraction coding chosen value peaks at the time",7.4100223,-6.591817
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,16,19,False,"ts. In computational models (Fig 2a), this type of value information plays a role in supporting learning, but does not play a direct role in choice. Our neural recording results therefore suggest that",7.468474,-6.630668
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,17,19,False,"us work (Miller, Botvinick and Brody, 2017) had shown that whole-session pharmacological silencing of the OFC specifically attenuates the “planning index” (Fig. 2e, see Methods), which quantifies the ",7.594678,-6.5472674
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,18,19,False,"ible when we separately computed the contribution to the planning index of the past three trials’ outcomes (Fig. 5e). To simulate an effect of inactivation on the choice process, we decreased the valu",7.7654276,-6.48032
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720.pdf,19,4,False,org/10.1101/245720doi: bioRxiv preprint,7.335041,0.4722748
test_data\Value_Representations_in_Rodent_Orbitofrontal_Cortex_Drive_Learning_not_Choice_245720_metadata.txt,0,19,False,"Title: Value Representations in Rodent Orbitofrontal Cortex Drive Learning, not Choice Abstract: Humans and animals make predictions about the rewards they expect to receive in different situations. I",7.4418774,-6.653569
